Column1;exporter;importer;secgroup;product;v2020;v2018;v2019
2076360;CHL;SWE;CAT;TT;83.6851094925232;87.1796647294626;83.9161030453189
2076744;CHL;THA;CAT;TT;378.011563556498;430.077528820867;385.99587095509
2077128;CHL;TUN;CAT;TT;3.52500461625218;5.15465934381245;4.68690534297443
2077512;CHL;TUR;CAT;TT;257.058271562104;345.124003526682;211.273642021092
2077896;CHL;TWN;CAT;TT;1101.10756245062;1099.89384651864;1346.60068665612
2078280;CHL;UE;CAT;TT;5974.59932760446;7918.06529402487;6488.6171993997
2078664;CHL;UKR;CAT;TT;55.654634;43.408798;46.898459
2079048;CHL;URY;CAT;TT;102.336387388809;120.403056973878;111.055766882076
2079432;CHL;USA;CAT;TT;9043.23749510054;10226.4202686336;9281.53703781499
2079816;CHL;VEN;CAT;TT;85.4424949522815;170.882680428164;93.5257341608527
2080200;CHL;VNM;CAT;TT;254.197411107358;306.523260197153;265.69774298246
2080584;CHL;WLD;CAT;TT;71446.039129262;75879.5902576293;71284.4041457791
2080968;CHL;XXX;CAT;TT;251.436443;355.048246;407.852701
2081352;CHL;YUG;CAT;TT;22.1306424788715;21.0165565161168;26.6902126680435
2081736;CHN;AES;CAT;TT;366118.220182151;322193.049941151;352304.931006116
2082120;CHN;AFA;CAT;TT;8759.06693260777;6805.14755327602;6747.06728857897
2082504;CHN;AFN;CAT;TT;31751.4566688466;31794.5285293389;32385.7532171769
2082888;CHN;AFR;CAT;TT;247349.219521113;225604.274171646;246264.097302258
2083272;CHN;AFS;CAT;TT;99673.7860523692;87261.9302657155;96070.9246652264
2083656;CHN;AFZ;CAT;TT;37313.7447827411;33340.9106176107;37843.5710534241
2084040;CHN;ALB;CAT;TT;659.158824233121;591.455607143911;634.329438642502
2084424;CHN;AMA;CAT;TT;21750.8088611894;20753.0208185174;21523.1021952968
2084808;CHN;AME;CAT;TT;653462.442697129;759225.849949001;672379.817773977
2085192;CHN;AMN;CAT;TT;530832.668807262;633939.39795991;550565.153512099
2085576;CHN;AMS;CAT;TT;122629.773889867;125286.451989091;121814.664261877
2085960;CHN;ANE;CAT;TT;347218.538393914;345136.72593156;350178.362050195
2086344;CHN;AOA;CAT;TT;10338.2248285743;12201.1688395536;12952.2021153985
2086728;CHN;AOZ;CAT;TT;15439.726985109;13547.9065119587;15574.7629515944
2087112;CHN;APEC;CAT;TT;1386038.10547042;1442970.00894433;1390436.5802321
2087496;CHN;ARG;CAT;TT;8612.81723818407;11474.3912843628;8887.41698820653
2087880;CHN;ASEA;CAT;TT;366773.710757;323972.408607476;353083.976641708
2088264;CHN;ASO;CAT;TT;916768.038664399;888630.180165528;918502.472698911
2088648;CHN;ASS;CAT;TT;140450.885303447;161000.819573284;156411.494561429
2089032;CHN;AUS;CAT;TT;55442.8486488267;52508.5791673373;51915.4676725685
2089416;CHN;AUT;CAT;TT;10019.4236781377;9240.90489595803;9471.01553238383
2089800;CHN;BAL;CAT;TT;4902.5201828063;5052.08701267702;4676.73127815653
2090184;CHN;BEL;CAT;TT;8175.74171483141;7055.50181462798;7322.07290250959
2090568;CHN;BGD;CAT;TT;17197.287873013;20206.4840598498;19507.2358021259
2090952;CHN;BGR;CAT;TT;1816.36319653001;1712.44609475883;1829.04126676314
2091336;CHN;BIH;CAT;TT;680.879449206799;692.583270416098;711.72991288624
2091720;CHN;BLR;CAT;TT;3848.95981617385;3108.8873620969;3742.46315518286
2092104;CHN;BLX;CAT;TT;8768.93823018869;7605.8714260719;7900.21556478591
2092488;CHN;BOL;CAT;TT;1374.48765096179;1818.19360367119;1824.78099953349
2092872;CHN;BRA;CAT;TT;41462.0939811442;40287.5917173406;41591.7291664087
2093256;CHN;BRIC;CAT;TT;102775.523561388;102214.379259177;103163.608380658
2093640;CHN;BRN;CAT;TT;655.490574849421;1779.35866632454;779.045635592687
2094024;CHN;CAL;CAT;TT;10352.1749310631;8283.49288347231;10561.1195310826
2094408;CHN;CAN;CAT;TT;57054.585687;58326.303197;56531.979044
2094792;CHN;CAU;CAT;TT;2927.74249373289;2757.61910419937;3212.32962282905
2095176;CHN;CEA;CAT;TT;6788.52758679232;5845.72945276633;7265.5852145323
2095560;CHN;CEI;CAT;TT;98608.8197411891;97997.4933293174;104798.433979314
2095944;CHN;CHE;CAT;TT;15055.8346465646;12534.467422102;12724.4607967324
